water_node_id,province_name,basin_code,longitude,latitude,source,year_basis
WC_0055_0016_F,陕西省,F,110.9823439631421,32.9248364080641,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0017_D,陕西省,D,110.95912491598949,34.844081221053244,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0018_D,陕西省,D,110.92530447630442,36.98908334123217,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0019_D,内蒙古自治区,D,111.0718968771289,38.94160592187221,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0020_D,内蒙古自治区,D,111.08864163670371,40.51762483802029,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0020_K,内蒙古自治区,K,111.07654565789645,41.446948379867905,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0021_K,内蒙古自治区,K,111.17338189945887,42.51926249265534,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0055_0022_K,内蒙古自治区,K,111.74999999999999,44.50734642919878,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0010_H,广东省,H,112.25,21.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0011_H,广东省,H,112.99324463022329,23.045086919760173,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0012_F,湖南省,F,112.82459684312713,25.645938830275256,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0012_H,湖南省,H,113.06726915615404,24.671074596624567,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0013_F,湖南省,F,113.00869397002786,27.03503339936545,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0014_F,湖北省,F,113.03768740362011,28.92953700530362,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0015_F,湖北省,F,113.01543345557019,30.95868752592006,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0016_E,河南省,E,113.36002919738422,33.19768903637423,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0016_F,河南省,F,112.70292656405026,32.65587300986451,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0017_C,河南省,C,113.59767463671568,35.43158605287711,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0017_D,山西省,D,112.68536590411131,35.231595503592416,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0017_E,河南省,E,113.36476559219601,34.383762991828455,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0018_C,山西省,C,113.37845475370705,36.76556261433604,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0018_D,山西省,D,112.58626617995724,37.24145775634109,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0019_C,山西省,C,113.22152602282189,38.941723759284315,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0019_D,山西省,D,112.25,38.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0020_C,内蒙古自治区,C,113.57422799683143,40.38691169747098,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0020_D,内蒙古自治区,D,112.25,40.69856731569176,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0020_K,内蒙古自治区,K,112.98500458834236,40.98797146385188,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0021_K,内蒙古自治区,K,113.04630456663955,42.91407577953361,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0056_0022_K,内蒙古自治区,K,113.10846525235556,44.52348384403184,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0011_H,广东省,H,114.84437844857628,23.290109568326354,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0012_F,江西省,F,115.0759155579614,25.426759443798858,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0012_H,广东省,H,114.9178614184941,24.547434387367982,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0013_F,江西省,F,115.02609473426679,27.033561563703977,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0014_F,湖北省,F,115.04004969541064,28.954650784306075,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0015_E,河南省,E,115.41176015611644,31.59795360958522,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0015_F,湖北省,F,114.98054759903029,30.76768899151533,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0016_E,河南省,E,115.01893839455794,32.92660249730259,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0017_C,河南省,C,114.72153234948154,35.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0017_D,河南省,D,114.45621534127369,35.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0017_E,山东省,E,115.24579094426932,34.78519844596917,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0018_C,河北省,C,114.90887039966394,36.961733116957205,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0019_C,山西省,C,114.9606500656662,38.977007813594994,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0020_C,河北省,C,115.28907830530432,40.76202301002583,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0020_K,河北省,K,114.64018258072859,41.510258915297186,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0021_K,内蒙古自治区,K,115.0460266250051,42.86211121776104,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0057_0022_K,内蒙古自治区,K,115.13334548950746,44.7633930868963,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0011_G,福建省,G,117.25,23.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0011_H,广东省,H,116.48647193952003,23.479242134146297,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0012_G,福建省,G,117.39585483552999,25.07803995722165,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0012_H,福建省,H,116.46927115177047,24.91967445356975,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0013_F,江西省,F,116.5421132248491,27.26729468102967,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0013_G,福建省,G,117.36634134938514,26.86715745953802,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0014_F,江西省,F,117.07374341502434,28.94992875576938,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0015_E,安徽省,E,116.39444546344347,31.55723955294628,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0015_F,安徽省,F,117.19430849848113,30.812214910009065,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0016_E,河南省,E,117.03462423086407,33.04402817549236,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0017_D,山东省,D,117.75,35.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0017_E,山东省,E,117.0187924655255,34.874983396203255,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0018_C,河北省,C,116.88489062650548,37.19670063126798,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0018_D,山东省,D,117.23068744340397,36.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0018_E,山东省,E,117.47595234240094,36.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0019_C,北京市,C,117.03045267723438,39.04699320871422,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0020_C,河北省,C,116.993074096091,40.75328265106593,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0021_A,内蒙古自治区,A,117.56841874497277,42.86934128309668,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0021_C,内蒙古自治区,C,116.823246447602,42.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0021_K,内蒙古自治区,K,116.86084985843506,43.44173111607026,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0022_K,内蒙古自治区,K,117.09358005616393,44.93755984216372,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0023_A,内蒙古自治区,A,117.25,47.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0023_K,内蒙古自治区,K,117.23454305920602,46.24999999999999,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0058_0024_A,内蒙古自治区,A,117.19136179120217,48.761669966295436,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0012_G,福建省,G,118.63626616631929,25.373572905451176,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0013_G,福建省,G,118.9392719546423,27.087559601845975,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0014_F,江西省,F,118.25,28.482536966479177,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0014_G,安徽省,G,119.04473658028382,29.05547079088537,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0015_F,安徽省,F,118.91444009449356,30.939460012484947,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0015_G,浙江省,G,119.25000000000001,30.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0016_E,江苏省,E,118.99398547038808,33.27337017372353,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0016_F,安徽省,F,119.01130475902242,32.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0017_E,山东省,E,118.89672477441648,34.922057850488585,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0018_C,山东省,C,118.25,37.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0018_D,山东省,D,118.75,37.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0018_E,山东省,E,118.88049721161778,36.5926550223899,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0019_C,河北省,C,118.69350227253456,39.60252573135503,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0020_A,内蒙古自治区,A,119.33525194000315,41.166024360008244,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0020_C,河北省,C,118.71413723132653,40.53656671926861,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0021_A,内蒙古自治区,A,119.00444483284548,42.83040809215206,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0022_A,内蒙古自治区,A,119.21794386752764,44.64473728918348,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0022_K,内蒙古自治区,K,118.92996589607503,45.47040095249595,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0023_A,内蒙古自治区,A,119.6700893940667,47.532601955860976,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0023_K,内蒙古自治区,K,119.28180828459033,46.24999999999999,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0024_A,内蒙古自治区,A,119.18016476177695,49.03824380133024,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0059_0025_A,内蒙古自治区,A,119.74999999999999,50.52575930534671,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0011_G,台湾省,G,120.75842451605168,23.24096138100492,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0012_G,台湾省,G,121.36655878656926,24.552426828522535,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0013_G,浙江省,G,120.25,27.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0014_G,浙江省,G,120.90352852962677,29.035143815463766,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0015_F,江苏省,F,120.94878236070224,31.276010750408552,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0015_G,浙江省,G,120.72695167805338,30.250000000000004,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0016_E,江苏省,E,120.44028767845035,33.137265766658324,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0016_F,江苏省,F,120.76896025393634,32.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0017_E,江苏省,E,120.25,34.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0018_E,山东省,E,120.82400804111141,37.00221617797807,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0019_A,辽宁省,A,121.75,39.51770875173404,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0020_A,辽宁省,A,120.81942609828883,41.18715183985209,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0021_A,内蒙古自治区,A,121.0075635339849,42.76655416494615,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0022_A,内蒙古自治区,A,121.05261589347268,45.17461912975633,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0023_A,内蒙古自治区,A,120.98814652474036,46.950418267521464,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0024_A,内蒙古自治区,A,121.00418344052554,49.006101872584715,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0025_A,内蒙古自治区,A,121.08125240398476,50.93282962490993,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0060_0026_A,内蒙古自治区,A,121.30422674698342,52.74070025918645,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0014_G,浙江省,G,122.25,29.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0018_E,山东省,E,122.25000000000001,37.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0019_A,辽宁省,A,122.50565889042655,39.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0020_A,辽宁省,A,123.1201500275008,40.87632352520814,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0021_A,内蒙古自治区,A,123.18180062665546,42.75875333437554,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0022_A,吉林省,A,123.28553944981778,45.36405581481297,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0023_A,内蒙古自治区,A,123.07747660917308,46.94793348503875,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0024_A,内蒙古自治区,A,123.02495297311786,49.009964937997225,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0025_A,内蒙古自治区,A,123.0429811695504,51.02956931316708,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0061_0026_A,黑龙江省,A,123.01884946302125,52.74210104043044,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0020_A,辽宁省,A,124.85464365548894,41.11572491892135,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0021_A,吉林省,A,125.11119107040264,42.85549159156272,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0022_A,黑龙江省,A,125.03728163587787,44.99600090091195,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0023_A,黑龙江省,A,125.05579363024539,47.04197018253557,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0024_A,内蒙古自治区,A,124.99366502843844,49.03814580767629,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0025_A,黑龙江省,A,124.9621334281613,50.96039047738872,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0062_0026_A,黑龙江省,A,124.88597317205696,52.58596880307244,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0020_A,吉林省,A,126.92020384410355,41.642965573398456,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0021_A,吉林省,A,127.01599773107752,42.923022042129396,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0022_A,黑龙江省,A,127.06639531982768,44.9550659035409,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0023_A,黑龙江省,A,127.02145499464585,46.987514949849945,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0024_A,黑龙江省,A,126.94387191220422,48.973939205635645,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0025_A,黑龙江省,A,126.65090864696693,50.70972274566369,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0063_0026_A,黑龙江省,A,126.25,52.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0064_0021_A,吉林省,A,128.7435563888999,42.88797874085655,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0064_0022_A,黑龙江省,A,128.93869962083605,45.021076564430565,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0064_0023_A,黑龙江省,A,129.01521431155783,47.02515015501161,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0064_0024_A,黑龙江省,A,128.93587490231698,48.66259558331092,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0065_0021_A,吉林省,A,130.44028641329933,43.22894572572573,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0065_0022_A,黑龙江省,A,130.81314135884193,45.18202726151036,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0065_0023_A,黑龙江省,A,130.8426112853072,46.95605825741904,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0065_0024_A,黑龙江省,A,130.42473276622684,48.41583375099231,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0066_0022_A,黑龙江省,A,132.65837658662224,45.536854432353415,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0066_0023_A,黑龙江省,A,133.17636104664808,46.95891703502124,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0066_0024_A,黑龙江省,A,133.75,48.25,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0067_0023_A,黑龙江省,A,134.48873832290835,47.75,data/water/*_qtot_*.nc,static_hydrology_grid
WC_0067_0024_A,黑龙江省,A,134.25,48.25,data/water/*_qtot_*.nc,static_hydrology_grid
