unit_id,plant_site,capacity_mw,commission_year,combustion,cooling_technology,province,latitude,longitude,source,year_basis
G100000103476,京能锡林郭勒煤电公司查干淖尔发电厂,660.0,2023,ultra-supercritical,Air,Inner Mongolia,43.5503,115.1452,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103477,京能锡林郭勒煤电公司查干淖尔发电厂,660.0,2023,ultra-supercritical,Air,Inner Mongolia,43.5503,115.1452,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113160,大唐国际迁安热电,220.0,2007,subcritical,recirculating,Hebei,40.057868,118.736867,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108270,中国电建黔北发电厂,300.0,2003,subcritical,recirculating,Guizhou,27.475407,106.258171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108271,中国电建黔北发电厂,300.0,2003,subcritical,recirculating,Guizhou,27.475407,106.258171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108272,中国电建黔北发电厂,300.0,2004,subcritical,recirculating,Guizhou,27.475407,106.258171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108273,中国电建黔北发电厂,300.0,2004,subcritical,recirculating,Guizhou,27.475407,106.258171,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108274,中电国际黔东发电厂,600.0,2008,subcritical,recirculating,Guizhou,27.125147,108.770431,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108275,中电国际黔东发电厂,600.0,2009,subcritical,recirculating,Guizhou,27.125147,108.770431,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108278,中国电建黔西发电厂,300.0,2005,subcritical,recirculating,Guizhou,27.0516899,106.1252456,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108279,中国电建黔西发电厂,300.0,2006,subcritical,recirculating,Guizhou,27.0516899,106.1252456,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108280,中国电建黔西发电厂,300.0,2006,subcritical,recirculating,Guizhou,27.0516899,106.1252456,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108281,中国电建黔西发电厂,300.0,2006,subcritical,recirculating,Guizhou,27.0516899,106.1252456,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101738,中国电建黔西发电厂,660.0,2017,supercritical,recirculating,Guizhou,27.0516899,106.1252456,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108290,青海省投资集团桥头铝电公司发电厂,135.0,2007,subcritical,recirculating,Qinghai,36.914661,101.706243,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108291,青海省投资集团桥头铝电公司发电厂,135.0,2007,subcritical,recirculating,Qinghai,36.914661,101.706243,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108283,青海省投资集团桥头铝电公司发电厂,660.0,2024,ultra-supercritical,recirculating,Qinghai,36.90639,101.715099,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108284,青海省投资集团桥头铝电公司发电厂,660.0,2025,ultra-supercritical,recirculating,Qinghai,36.90639,101.715099,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108285,青海省投资集团桥头铝电公司发电厂,660.0,2025,ultra-supercritical,recirculating,Qinghai,36.90639,101.715099,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115198,齐鲁石化热电厂,80.0,2026,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115199,齐鲁石化热电厂,80.0,2026,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000253,齐鲁石化热电厂,80.0,2026,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108300,齐鲁石化热电厂,60.0,1987,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108301,齐鲁石化热电厂,60.0,1987,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108302,齐鲁石化热电厂,70.0,1995,subcritical,recirculating,Shandong,36.7852045,118.2130666,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104481,华能国际沁北发电厂,600.0,2004,supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104482,华能国际沁北发电厂,600.0,2004,supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104483,华能国际沁北发电厂,600.0,2007,supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104484,华能国际沁北发电厂,600.0,2007,supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104485,华能国际沁北发电厂,1000.0,2012,ultra-supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104486,华能国际沁北发电厂,1000.0,2013,ultra-supercritical,recirculating,Henan,35.1676,112.71654,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114466,青岛恒源热电,30.0,2013,subcritical,recirculating,Shandong,36.011747,120.131452,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108306,华电国际青岛发电厂,320.0,1996,subcritical,recirculating,Shandong,36.1124252,120.3295108,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108307,华电国际青岛发电厂,320.0,1996,subcritical,recirculating,Shandong,36.1124252,120.3295108,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108308,华电国际青岛发电厂,300.0,2005,subcritical,recirculating,Shandong,36.1124252,120.3295108,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108309,华电国际青岛发电厂,330.0,2006,subcritical,recirculating,Shandong,36.1124252,120.3295108,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108310,华电青海大通发电厂,300.0,2006,subcritical,recirculating,Qinghai,36.901665,101.714504,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108311,华电青海大通发电厂,300.0,2006,subcritical,recirculating,Qinghai,36.901665,101.714504,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101766,国家电投辽宁清河发电厂,200.0,1984,subcritical,recirculating,Liaoning,42.5305787,124.1402779,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101759,国家电投辽宁清河发电厂,600.0,2011,supercritical,once-through,Liaoning,42.5305787,124.1402779,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101767,国家电投辽宁清河发电厂,600.0,2010,supercritical,recirculating,Liaoning,42.5305787,124.1402779,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113313,庆华集团额济纳旗风光煤互补示范电厂,50.0,2023,subcritical,recirculating,Inner Mongolia,41.913656,101.042068,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113314,庆华集团额济纳旗风光煤互补示范电厂,50.0,2023,subcritical,recirculating,Inner Mongolia,41.913656,101.042068,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108323,国电青山热电厂,330.0,1996,subcritical,once-through,Hubei,30.6287829,114.4360284,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108324,国电青山热电厂,350.0,2012,subcritical,recirculating,Hubei,30.6287829,114.4360284,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108325,国电青山热电厂,350.0,2012,subcritical,recirculating,Hubei,30.6287829,114.4360284,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114503,兴义市清水河热电厂,350.0,2015,supercritical,recirculating,Guizhou,25.281825,104.866064,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114504,兴义市清水河热电厂,350.0,2015,supercritical,recirculating,Guizhou,25.281825,104.866064,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108345,宁夏铝业青铜峡自备电厂,330.0,2010,subcritical,Air,Ningxia,37.923789,105.911304,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108346,宁夏铝业青铜峡自备电厂,330.0,2010,subcritical,Air,Ningxia,37.923789,105.911304,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115552,青铜峡工业园区热力岛项目,30.0,2026,CFB,recirculating,Ningxia,37.88558,106.019431,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001000239,青铜峡工业园区热力岛项目,30.0,2026,CFB,recirculating,Ningxia,37.88558,106.019431,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102145,大唐清苑热电,300.0,2012,subcritical,once-through,Hebei,38.7951897,115.4812254,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102146,大唐清苑热电,300.0,2012,subcritical,once-through,Hebei,38.7951897,115.4812254,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108359,京能秦皇岛热电,350.0,2019,supercritical,recirculating,Hebei,39.925144,119.378781,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108360,京能秦皇岛热电,350.0,2020,supercritical,recirculating,Hebei,39.925144,119.378781,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115942,京能秦皇岛热电,660.0,2026,ultra-supercritical,recirculating,Hebei,39.925144,119.378781,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115943,京能秦皇岛热电,660.0,2026,ultra-supercritical,recirculating,Hebei,39.925144,119.378781,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114966,秦皇岛热电厂,350.0,2025,supercritical,recirculating,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114967,秦皇岛热电厂,350.0,2025,supercritical,recirculating,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108363,秦皇岛热电厂,300.0,1996,subcritical,Air,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108364,秦皇岛热电厂,300.0,1996,subcritical,Air,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108365,秦皇岛热电厂,300.0,2007,subcritical,recirculating,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108366,秦皇岛热电厂,300.0,2007,subcritical,recirculating,Hebei,39.945305,119.6430272,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104496,华能秦岭发电厂,600.0,2011,supercritical,Air,Shaanxi,34.5332175,109.9381256,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104497,华能秦岭发电厂,600.0,2013,supercritical,Air,Shaanxi,34.5332175,109.9381256,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108896,国投钦州发电厂,630.0,2007,supercritical,once-through,Guangxi,21.7004655,108.6243063,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108897,国投钦州发电厂,630.0,2007,supercritical,once-through,Guangxi,21.7004655,108.6243063,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111994,国投钦州发电厂,1050.0,2016,ultra-supercritical,once-through,Guangxi,21.7004655,108.6243063,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000111995,国投钦州发电厂,1050.0,2016,ultra-supercritical,once-through,Guangxi,21.7004655,108.6243063,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114825,国投钦州发电厂,660.0,2023,ultra-supercritical,once-through,Guangxi,21.752169,108.625584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114826,国投钦州发电厂,660.0,2024,ultra-supercritical,once-through,Guangxi,21.752169,108.625584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115434,国投钦州发电厂,660.0,2025,ultra-supercritical,once-through,Guangxi,21.752169,108.625584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115435,国投钦州发电厂,660.0,2025,ultra-supercritical,once-through,Guangxi,21.752169,108.625584,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102149,大唐七台河发电厂,350.0,2001,subcritical,recirculating,Heilongjiang,45.7604176,131.0533476,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102150,大唐七台河发电厂,350.0,2002,subcritical,recirculating,Heilongjiang,45.7604176,131.0533476,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102151,大唐七台河发电厂,600.0,2008,subcritical,recirculating,Heilongjiang,45.7604176,131.0533476,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000102152,大唐七台河发电厂,600.0,2008,subcritical,recirculating,Heilongjiang,45.7604176,131.0533476,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103863,乌兰察布市卓资县能建投集团旗下营发电厂,350.0,2023,supercritical,recirculating,Inner Mongolia,40.953113,112.096839,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000103864,乌兰察布市卓资县能建投集团旗下营发电厂,350.0,2023,supercritical,recirculating,Inner Mongolia,40.953113,112.096839,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114753,泉惠石化工业区热电联产（A厂区）,50.0,2021,CFB,recirculating,Fujian,25.061082,118.897516,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114754,泉惠石化工业区热电联产（A厂区）,50.0,2021,CFB,recirculating,Fujian,25.061082,118.897516,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101809,"福能股份泉惠热电, 泉惠石化工业区热电联产(B厂区）, 福建泉惠石化工业区东桥热电一期2×660MW",660.0,2026,ultra-supercritical,once-through,Fujian,25.04339,118.917398,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000101810,"福能股份泉惠热电, 泉惠石化工业区热电联产(B厂区）, 福建泉惠石化工业区东桥热电一期2×660MW",660.0,2026,ultra-supercritical,once-through,Fujian,25.04339,118.917398,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108396,华电渠东热电,330.0,2012,subcritical,once-through,Henan,35.24468,113.852691,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108397,华电渠东热电,330.0,2013,subcritical,once-through,Henan,35.24468,113.852691,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108403,云南煤化工集团东源曲靖能源公司,300.0,1997,subcritical,recirculating,Yunnan,25.6622058,104.0667928,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108404,云南煤化工集团东源曲靖能源公司,300.0,1998,subcritical,recirculating,Yunnan,25.6622058,104.0667928,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108405,云南煤化工集团东源曲靖能源公司,300.0,2003,subcritical,recirculating,Yunnan,25.6622058,104.0667928,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108406,云南煤化工集团东源曲靖能源公司,300.0,2004,subcritical,recirculating,Yunnan,25.6622058,104.0667928,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108540,河北建投任丘热电,350.0,2013,supercritical,recirculating,Hebei,38.74469,116.15334,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108541,河北建投任丘热电,350.0,2013,supercritical,recirculating,Hebei,38.74469,116.15334,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112630,河北建投任丘热电,350.0,2025,ultra-supercritical,recirculating,Hebei,38.74469,116.15334,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000112631,河北建投任丘热电,350.0,2025,ultra-supercritical,recirculating,Hebei,38.74469,116.15334,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113051,日照钢铁热电联产,330.0,2013,subcritical,recirculating,Shandong,35.156207,119.366648,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113052,日照钢铁热电联产,330.0,2013,subcritical,recirculating,Shandong,35.156207,119.366648,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108601,华能日照电厂,350.0,2000,subcritical,once-through,Shandong,35.3454727,119.5104761,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108602,华能日照电厂,350.0,2000,subcritical,once-through,Shandong,35.3454727,119.5104761,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108603,华能日照电厂,680.0,2008,supercritical,once-through,Shandong,35.3454727,119.5104761,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108604,华能日照电厂,680.0,2009,supercritical,once-through,Shandong,35.3454727,119.5104761,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114442,日照阳光热电,30.0,2012,subcritical,recirculating,Shandong,35.382154,119.502252,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114443,日照阳光热电,30.0,2012,subcritical,recirculating,Shandong,35.382154,119.502252,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000114462,荣成市热电,35.0,2018,subcritical,recirculating,Shandong,37.144641,122.431804,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113733,荣成昊阳热电,30.0,2018,subcritical,recirculating,Shandong,36.86254,122.362808,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000113734,荣成昊阳热电,30.0,2018,subcritical,recirculating,Shandong,36.86254,122.362808,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108620,潞安容海发电厂,135.0,2007,subcritical,recirculating,Shanxi,36.499377,112.977794,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000108621,潞安容海发电厂,135.0,2007,subcritical,recirculating,Shanxi,36.499377,112.977794,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001009079,荣盛金塘电厂,660.0,2026,ultra-supercritical,once-through,Zhejiang,30.085374,121.850744,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100001009081,荣盛金塘电厂,660.0,2026,ultra-supercritical,once-through,Zhejiang,30.085374,121.850744,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104501,华能瑞金发电厂,350.0,2008,supercritical,recirculating,Jiangxi,25.9244055,115.1028219,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104502,华能瑞金发电厂,350.0,2008,supercritical,recirculating,Jiangxi,25.9244055,115.1028219,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104503,华能瑞金发电厂,1000.0,2021,ultra-supercritical,recirculating,Jiangxi,25.92425,115.103126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000104504,华能瑞金发电厂,1000.0,2021,ultra-supercritical,recirculating,Jiangxi,25.92425,115.103126,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115497,"新疆特变楼兰若羌2×350MW热电联产项目, 巴州若羌县热电联产项目",350.0,2024,supercritical,recirculating,Xinjiang,38.950112,88.32697,GEM_with_Cooling_Technology_July2025.xlsx,2025
G100000115498,"新疆特变楼兰若羌2×350MW热电联产项目, 巴州若羌县热电联产项目",350.0,2024,supercritical,recirculating,Xinjiang,38.950112,88.32697,GEM_with_Cooling_Technology_July2025.xlsx,2025
